Country,Year,Avg_Temp,co2,methane,nitrous_oxide,total_ghg,Food_Production_Tonnes,Temp_Category,Carbon_Intensity_Index
Afghanistan,2011,-0.5590333278037635,-0.0521041725408057,0.011652149740548515,-0.01523883950376089,-0.1468880623146636,0.09116609985205525,Moderate,2.802960449342726e-07
Afghanistan,2012,-0.6361599771788964,-0.0671330173605983,0.006833765752409149,-0.01351958581615708,-0.15674655161014645,0.12429845185681816,Moderate,2.507373207696771e-07
Afghanistan,2013,-0.48345392447020785,-0.07465191530498531,0.007829873980726446,-0.012425515287681923,-0.16063509631984013,0.17206292765715578,Moderate,2.287120624977864e-07
Africa,2000,0.11593182815336646,8.151102995475235,26.1574314306894,25.642434306925857,17.058335516762615,0.9118340542978398,Hot,1.3517561371466512e-05
Africa,2001,0.13476544029072068,8.056776630549104,25.761258339510754,25.041398847318547,16.611456514659178,0.9195314464336298,Hot,1.3101952859859833e-05
Africa,2002,0.1437078402584734,7.874479159673645,25.003497961452933,26.061463319331832,17.30104143454977,1.002946666739811,Hot,1.2915632301127216e-05
Africa,2003,0.14848910958935962,8.690413852674356,26.456819866567827,27.098095145062025,18.34019379057199,1.053431792424694,Hot,1.325406006638016e-05
Africa,2004,0.1388397515104251,9.186240416761771,26.65075982209044,27.39107160300869,18.471517879224937,1.1210251596002985,Hot,1.2815816042258994e-05
Africa,2005,0.1582066829246361,9.295524017955845,27.164983320978507,28.819693269512552,18.45529765242581,1.184604782230404,Hot,1.2342382302262069e-05
Africa,2006,0.13310966997769044,9.556358168074224,26.67241938472943,28.20396600566572,18.670088324815918,1.2581589140593177,Hot,1.1983089531918694e-05
Africa,2007,0.13553441227130456,9.816288260225479,26.701769829503338,29.41603985542639,19.023485536719566,1.1642987584631443,Hot,1.2864483731403913e-05
Africa,2008,0.1283284006468045,10.284491825436254,27.30404466271312,30.141643059490082,20.797509176524745,1.2941978609875122,Hot,1.3069574967230377e-05
Africa,2009,0.14855732484570158,10.23702430662782,26.9188519273536,29.822252613070233,21.673156553103855,1.3404438494208546,Hot,1.3283369993242244e-05
Africa,2010,0.18174714774959416,10.732779262163385,27.980981282431433,31.305187066523395,22.931100766689767,1.4395395601330403,Hot,1.3353137454675928e-05
Africa,2011,0.1306973304579569,11.168024991384597,28.121988510007412,32.087056754908666,24.127930182502038,1.4842109731642281,Hot,1.37364007573614e-05
Africa,2012,0.12618892215243935,11.155583005500434,29.180712564862862,32.26304581420338,23.594562893782488,1.6024442567225725,Hot,1.2707376931642429e-05
Africa,2013,0.1621197580838953,11.308207682702507,28.96849518161601,32.54390934844192,23.42542099373376,1.7147603411997645,Hot,1.199886899864297e-05
Albania,2000,-0.6908562099913648,-0.1271588859499546,-0.261930133432172,-0.2751587379114975,-0.2735008411304205,4.326735467937327,Moderate,8.24179658304513e-09
Albania,2001,-0.6950359447890523,-0.12540447642959762,-0.2632737212750186,-0.27781576633779426,-0.2731188430355136,4.537956165006005,Moderate,7.987910431854111e-09
Albania,2002,-0.7047473167373886,-0.12068726307639291,-0.26422349888806523,-0.26695320894793395,-0.2706603424759843,4.78851338686194,Moderate,8.145611503324881e-09
Albania,2003,-0.6997862071852371,-0.11571941979170865,-0.2638296886582654,-0.2659372863143499,-0.26506260116215574,3.117977217635932,Moderate,1.3584175208830036e-08
Albania,2004,-0.7272025388478136,-0.1168472544833667,-0.26547442550037065,-0.27023542053335936,-0.27060157353830633,3.2427550631987128,Moderate,1.1460472823468944e-08
Albania,2005,-0.7652356449519937,-0.116095364688928,-0.26584507042253525,-0.26921949789977534,-0.2548270111832391,3.204076611258761,Moderate,1.6410791597717892e-08
Albania,2006,-0.748132219770952,-0.11922823883242259,-0.26660952557449963,-0.27211097001074536,-0.26722725703329503,3.5345950501354233,Moderate,1.1597557399654269e-08
Albania,2007,-0.6801464147456581,-0.11839578941715118,-0.26945885841363976,-0.27383022369834914,-0.25218730639920267,3.964466572814076,Moderate,1.4335910593825452e-08
Albania,2008,-0.6753341384800715,-0.11442151478940374,-0.2735127872498147,-0.2789098368662694,-0.2568349498872371,4.5157427489472175,Moderate,1.172668275460652e-08
Albania,2009,-0.6835881844974631,-0.11511969816995396,-0.27599147516679023,-0.27992575949985343,-0.26316730292204055,4.818975001577866,Moderate,9.708189933805961e-09
Albania,2010,-0.6887105301100592,-0.1111185703352623,-0.2752501853224611,-0.28047279476409104,-0.2625551264878948,4.83767146476707,Moderate,9.805628364351968e-09
Albania,2011,-0.7134292584536533,-0.10791408763991642,-0.27631578947368424,-0.27711243528377455,-0.2602484456840337,4.953055122670402,Moderate,1.0084184071778618e-08
Albania,2012,-0.6892438493869154,-0.11010709954036263,-0.2748100444773907,-0.27742502686333886,-0.2613650554999155,4.952923567296037,Moderate,9.850522820135944e-09
Albania,2013,-0.5980369509640834,-0.10638345484409478,-0.2740919199406968,-0.2792224284458337,-0.2596117821925221,5.350332665321763,Moderate,9.532622249682567e-09
Algeria,2000,0.07456857726230474,0.6025949148977117,1.1819403261675314,0.008205528963563576,0.46030770436285906,-0.28102263527938237,Hot,3.016469809273613e-06
Algeria,2001,0.1260772971875162,0.6157261330934448,0.9804716456634543,0.03079027058708607,0.4287340925953587,-0.29676163342507533,Hot,3.0555074912394405e-06
Algeria,2002,0.09174021769968861,0.6482990731168069,0.8816252779836916,0.01453550844974113,0.4271865105698383,-0.24882008317194676,Hot,2.6025447036730915e-06
Algeria,2003,0.10146399242190496,0.687862798014653,1.0385934025203853,0.03516655270098663,0.48585750001836525,-0.2453134415142498,Hot,2.7803451715082523e-06
Algeria,2004,0.06591764248074079,0.6589956005495956,0.989204966641957,0.08697860701377359,0.45500870514889347,-0.21312194492500983,Hot,2.435399038324761e-06
Algeria,2005,0.08873254503369668,0.8264790522608163,0.9963398813936248,0.04430985640324315,0.5418300157451779,-0.2186881791342916,Hot,2.754610218216116e-06
Algeria,2006,0.08711398304230725,0.7748671885139884,1.0986610452186805,0.04259060271563934,0.5328726501607575,-0.19451472645592055,Hot,2.55295568010264e-06
Algeria,2007,0.07703052787755962,0.8084426482632691,0.9954132690882135,0.11644036338771126,0.5332007767294596,-0.18015774982111243,Hot,2.461361252236825e-06
Algeria,2008,0.06846641251315855,0.8178144174868085,1.072715900667161,0.0980756080883071,0.5542596460640729,-0.16903983791708682,Hot,2.454054703259495e-06
Algeria,2009,0.08365360912968209,0.8870240828510947,0.9226742031134173,0.14512064081273812,0.5627321679126497,-0.14673407535139762,Hot,2.349437335507991e-06
Algeria,2010,0.16263447319993118,0.900620756633861,1.0392188658265382,0.16872130506984465,0.5952901593862563,-0.09694365858403088,Hot,2.1840241485799072e-06
Algeria,2011,0.08289703992297874,0.9620966983982063,1.0450796886582654,0.1821627429911107,0.6301205497834119,-0.046491064223864814,Hot,2.052154192224886e-06
Algeria,2012,0.06880748879486864,1.059466426778018,1.0576121200889548,0.22303409201914623,0.6879197999897154,-0.030976639548119998,Hot,2.116544580281101e-06
Algeria,2013,0.15562690595751744,1.1126447275965934,1.041790214974055,0.23030184624401678,0.7166627079257258,0.022354992648054135,Hot,1.9835703913687547e-06
Angola,2000,-0.049825043370950235,-0.01106352126102662,0.9898767605633804,0.7206798866855524,0.26355909583989384,0.4792836398597211,Hot,6.276282969463142e-07
Angola,2001,-0.039239275864047005,-0.01184226426240956,0.95454966641957,0.7853081957604766,0.3116418816834362,0.44040768196951585,Hot,7.064114348312305e-07
Angola,2002,-0.007792042690347802,-0.010302680397606515,0.9524879540400296,0.8444661521930252,0.3640441844463109,0.42443732010448043,Hot,7.78341819533279e-07
Angola,2003,0.002706905399392281,0.002264620452297517,0.9758617494440326,1.0138907883168897,0.38371708633401813,0.3971146356794818,Hot,8.236025126176928e-07
Angola,2004,-0.03403631222122847,-0.0019244798310038484,1.0905300222386953,1.010452280941682,0.39728781352616077,0.4037923291362497,Hot,8.34029327967459e-07
Angola,2005,-0.004771967250475619,-0.016505771201725777,1.0780670867309117,0.9933378919605351,0.3977040935013798,0.42757415236143786,Hot,8.147489519525113e-07
Angola,2006,-0.08060252675510898,-0.0007697919324015457,0.8514640474425501,0.892292663866367,0.3818315829168493,0.3091604513247777,Hot,9.029574477203652e-07
Angola,2007,-0.04488253797961957,0.0031955316263644726,0.8197970719051149,0.9756764677151508,0.482541952451032,0.2700712179694431,Hot,1.0825028656887226e-06
Angola,2008,-0.05528226387831651,0.013596673782766492,0.8231097108969606,0.903858552310247,0.6439165579033201,0.28420489477047634,Hot,1.2819561498839691e-06
Angola,2009,-0.053111778449250156,0.030764824089116825,0.8017049666419569,0.9044055875744847,0.7182004951282999,1.1256532615613786,Hot,6.986624085340826e-07
Angola,2010,-0.02594970365122169,0.05148654878108817,0.9375,0.967080199277132,0.7984788639964346,1.0920692959463596,Hot,7.684620194052205e-07
Angola,2011,-0.07445695229738133,0.055192291339393185,0.9001806893995553,1.007638956725603,0.7055308916472199,1.0734905535180939,Hot,7.118591310759569e-07
Angola,2012,-0.06748659337660891,0.07796381082810813,0.8950379911045219,0.9482465566083813,0.6825130577233403,1.1585045812692079,Hot,6.616034424740287e-07
Angola,2013,-0.03887029334110593,0.07589611389340171,0.917693661971831,0.9949789977532479,0.6966567820578433,1.305896008610485,Hot,6.184948183225779e-07
Antigua And Barbuda,2000,0.2873877742757164,-0.1510582401303276,-0.3418967753891772,-0.3675295496727557,-0.3063477798809439,4.409648389029896,Hot,4.744070159115052e-10
Antigua And Barbuda,2001,0.31430799498307793,-0.15088816981968076,-0.3418967753891772,-0.3675295496727557,-0.3062498316514806,3.889131675435206,Hot,5.551139176424611e-10
Antigua And Barbuda,2002,0.32233879107062297,-0.15062858881921978,-0.3418967753891772,-0.36745140177786456,-0.3060882170728661,3.8294526841191137,Hot,6.051207423553286e-10
Antigua And Barbuda,2003,0.33365632223646796,-0.15036900781875878,-0.3418967753891772,-0.36745140177786456,-0.30593639731719796,4.441595632445338,Hot,5.663421138619018e-10
Antigua And Barbuda,2004,0.30666788627276503,-0.15019893750811192,-0.34187361008154193,-0.3673732538829735,-0.3058433464992078,4.7072304145092705,Hot,5.582661943978008e-10
Antigua And Barbuda,2005,0.3399321258199397,-0.14993935650765094,-0.3418967753891772,-0.3673732538829735,-0.30569152674353967,4.6528303705388625,Hot,5.977016256434997e-10
Antigua And Barbuda,2006,0.3301277330675003,-0.14960816695533868,-0.34187361008154193,-0.36729510598808246,-0.305495630284613,4.670712178617991,Hot,6.389070497527102e-10
Antigua And Barbuda,2007,0.3333028431808776,-0.14944704771367323,-0.34187361008154193,-0.36729510598808246,-0.3053878872322034,4.565123399793474,Hot,6.763003217750268e-10
Antigua And Barbuda,2008,0.2928449947830829,-0.14941124343774756,-0.34185044477390664,-0.36729510598808246,-0.3053438105289449,4.485989238280044,Hot,6.96957166137561e-10
Antigua And Barbuda,2009,0.31605678610021115,-0.14925012419608216,-0.34194310600444777,-0.3672169580931913,-0.3052850415912669,4.350826066935421,Hot,7.298918990602742e-10
Antigua And Barbuda,2010,0.3501458101104311,-0.14931278167895204,-0.3423600815418829,-0.3676076975676467,-0.30543686134693504,4.938272773221632,Hot,6.20250605440749e-10
Antigua And Barbuda,2011,0.31745829954869415,-0.14934858595487768,-0.3423832468495182,-0.36768584546253785,-0.30546624581577403,4.8843452112886405,Hot,6.201435446370803e-10
Antigua And Barbuda,2012,0.32767818522612574,-0.14925012419608216,-0.3423832468495182,-0.36768584546253785,-0.3053976820551497,4.436727982515229,Hot,6.913593615893458e-10
Antigua And Barbuda,2013,0.3139948249425985,-0.14925012419608216,-0.3423832468495182,-0.3676076975676467,-0.3053585027633644,4.695341750676771,Hot,6.66050229274386e-10
Argentina,2000,-0.6161481015229058,1.1289446242117465,2.295195515196442,2.533164012894403,1.3074227616993037,5.720255698639411,Moderate,2.972226446135517e-07
Argentina,2001,-0.5700159840748386,1.0541942471479657,2.276084136397331,2.49323043860506,1.2541683093400982,5.283017249813619,Moderate,3.088757326346496e-07
